,path,D_IMRANG,FILTER01,OBS-MOD,RET-POS1,U_FLC,GAIN,EXPTIME,diff,diff_std,sum,sum_std
191,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:34:54.812056.cam1.A_collapsed_diff.fits,57.5,675-50,IPOL,67.5,A,0.105,0.0471744,1814.0,139.93727,7153.0,275.0062
451,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:36:31.298568.cam1.A_collapsed_diff.fits,57.5,725-50,IPOL,67.5,A,0.105,0.0471744,-5234.0,233.9581,13905.0,510.35596
1031,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:46:55.600770.cam1.A_collapsed_diff.fits,57.5,750-50,IPOL,67.5,A,0.105,0.0471744,-5781.0,235.11928,13900.0,518.1575
989,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:48:22.671180.cam1.A_collapsed_diff.fits,57.5,775-50,IPOL,67.5,A,0.105,0.0471744,-2151.0,134.74974,6387.0,241.50606
12,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:34:31.714468.cam1.A_collapsed_diff.fits,57.5,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[-12057.5 -20633.   -6649.   -1542.5],[493.60795164 839.20301501 376.42320188 103.39317472],[16566.  28946.5 13167.5  3536. ],[619.40646823 837.11693908 372.78122286 119.45458596]
38,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:18:00.205952.cam1.B_collapsed_diff.fits,57.5,Open,IPOL,67.5,B,0.105,0.0471744,15900.0,495.80344,30723.0,1104.7773
279,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:24:29.489496.cam1.B_collapsed_diff.fits,57.5,625-50,IPOL,67.5,B,0.105,0.0471744,-420.0,95.95635,1713.0,81.08857
631,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:34:54.812056.cam1.B_collapsed_diff.fits,57.5,675-50,IPOL,67.5,B,0.105,0.0471744,-2071.5,142.27734,7269.0,285.2865
79,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:36:31.298568.cam1.B_collapsed_diff.fits,57.5,725-50,IPOL,67.5,B,0.105,0.0471744,3672.0,202.2661,13801.5,508.89618
658,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:46:55.600770.cam1.B_collapsed_diff.fits,57.5,750-50,IPOL,67.5,B,0.105,0.0471744,5132.0,209.06221,13844.0,525.7922
827,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:48:22.671180.cam1.B_collapsed_diff.fits,57.5,775-50,IPOL,67.5,B,0.105,0.0471744,1956.0,140.55264,6223.0,220.37572
236,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:34:31.714468.cam1.B_collapsed_diff.fits,57.5,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[11151.  16164.5  4032.    514.5],[391.83988047 500.58244294 353.20708374 147.51202265],[17711.5 27756.5 12668.5  3583.5],[687.2405917  634.5375273  314.10098616 102.18724186]
970,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:18:55.981731.cam1.A_collapsed_diff.fits,70.0,Open,IPOL,67.5,A,0.105,0.0471744,-26325.0,1021.4239,31806.0,1101.4546
968,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:25:24.612310.cam1.A_collapsed_diff.fits,70.0,625-50,IPOL,67.5,A,0.105,0.0471744,412.0,96.11806,1722.0,79.82267
441,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:58.178653.cam1.A_collapsed_diff.fits,70.0,675-50,IPOL,67.5,A,0.105,0.0471744,-889.5,203.81714,7325.0,278.14258
663,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:37:26.406488.cam1.A_collapsed_diff.fits,70.0,725-50,IPOL,67.5,A,0.105,0.0471744,-10328.0,429.4752,14510.0,505.33432
309,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:58.967349.cam1.A_collapsed_diff.fits,70.0,750-50,IPOL,67.5,A,0.105,0.0471744,-11203.0,428.26346,14155.0,504.104
767,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:49:19.208327.cam1.A_collapsed_diff.fits,70.0,775-50,IPOL,67.5,A,0.105,0.0471744,-4676.5,202.71541,5907.0,238.40555
213,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:35:40.984992.cam1.A_collapsed_diff.fits,70.0,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[-15032.5 -25326.   -8956.   -2301. ],[610.63131913 941.26978832 471.28255597 140.7923869 ],[16243.5 29728.  13485.   3637. ],[604.3129123  893.75563094 402.42258038 130.51679249]
756,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:18:55.981731.cam1.B_collapsed_diff.fits,70.0,Open,IPOL,67.5,B,0.105,0.0471744,22377.0,856.19147,30756.25,1058.2703
581,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:25:24.612310.cam1.B_collapsed_diff.fits,70.0,625-50,IPOL,67.5,B,0.105,0.0471744,-281.0,79.08694,1740.0,80.644554
868,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:58.178653.cam1.B_collapsed_diff.fits,70.0,675-50,IPOL,67.5,B,0.105,0.0471744,518.0,201.2965,7287.0,277.5258
181,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:37:26.406488.cam1.B_collapsed_diff.fits,70.0,725-50,IPOL,67.5,B,0.105,0.0471744,9267.0,390.91962,13924.0,504.7731
66,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:58.967349.cam1.B_collapsed_diff.fits,70.0,750-50,IPOL,67.5,B,0.105,0.0471744,9774.0,407.0329,13800.0,484.5023
447,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:49:19.208327.cam1.B_collapsed_diff.fits,70.0,775-50,IPOL,67.5,B,0.105,0.0471744,3954.0,185.16287,5753.0,232.16011
53,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:35:40.984992.cam1.B_collapsed_diff.fits,70.0,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[14373.  22022.   7408.   1331.5],[570.4468956  550.05207421 263.54712702 129.82986114],[17644.  28300.5 12904.   3407. ],[637.64977265 625.02661318 315.16651535 107.14701238]
396,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:19:46.131846.cam1.A_collapsed_diff.fits,82.5,Open,IPOL,67.5,A,0.105,0.0471744,-13892.0,786.86914,32277.0,1074.0704
198,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:26:15.065181.cam1.A_collapsed_diff.fits,82.5,625-50,IPOL,67.5,A,0.105,0.0471744,562.0,119.21398,1741.5,78.7695
517,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:08.219193.cam1.A_collapsed_diff.fits,82.5,675-50,IPOL,67.5,A,0.105,0.0471744,-1106.0,229.9298,7381.0,273.0787
424,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:38:16.747276.cam1.A_collapsed_diff.fits,82.5,725-50,IPOL,67.5,A,0.105,0.0471744,-7842.0,414.70798,14273.0,502.93375
346,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:08.626562.cam1.A_collapsed_diff.fits,82.5,750-50,IPOL,67.5,A,0.105,0.0471744,-8691.25,421.2378,14139.0,492.96228
321,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:50:08.954551.cam1.A_collapsed_diff.fits,82.5,775-50,IPOL,67.5,A,0.105,0.0471744,-3103.0,199.27646,6237.0,234.73923
289,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:36:42.709680.cam1.A_collapsed_diff.fits,82.5,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[ -5947.5 -13084.5  -5324.5  -2206. ],[397.3647346  735.9825099  482.75452889 156.61812164],[17996.  29224.5 13325.5  3659. ],[597.263099   736.00885674 340.436463   121.49953058]
71,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:19:46.131846.cam1.B_collapsed_diff.fits,82.5,Open,IPOL,67.5,B,0.105,0.0471744,10417.0,673.81036,31748.0,1049.4573
715,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:26:15.065181.cam1.B_collapsed_diff.fits,82.5,625-50,IPOL,67.5,B,0.105,0.0471744,-439.0,101.337456,1767.5,80.04387
151,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:08.219193.cam1.B_collapsed_diff.fits,82.5,675-50,IPOL,67.5,B,0.105,0.0471744,244.0,212.56964,7339.5,269.8626
329,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:38:16.747276.cam1.B_collapsed_diff.fits,82.5,725-50,IPOL,67.5,B,0.105,0.0471744,6375.0,389.33832,13932.0,488.45392
1099,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:08.626562.cam1.B_collapsed_diff.fits,82.5,750-50,IPOL,67.5,B,0.105,0.0471744,5794.0,358.08844,13792.0,476.95386
68,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:50:08.954551.cam1.B_collapsed_diff.fits,82.5,775-50,IPOL,67.5,B,0.105,0.0471744,1701.5,174.36073,5968.0,198.41222
539,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:36:42.709680.cam1.B_collapsed_diff.fits,82.5,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[ 5009.  10481.   4545.5  1441.5],[374.0598851  556.74207551 224.05776823 110.84676546],[18709.  28776.  13220.   3470.5],[632.47139577 648.07759569 314.63107906 101.96818767]
226,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:20:41.143965.cam1.A_collapsed_diff.fits,95.0,Open,IPOL,67.5,A,0.105,0.0471744,8408.0,380.63763,33289.0,1069.7202
450,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:27:11.197033.cam1.A_collapsed_diff.fits,95.0,625-50,IPOL,67.5,A,0.105,0.0471744,849.0,65.41444,1754.0,77.93484
1029,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:32:11.681603.cam1.A_collapsed_diff.fits,95.0,675-50,IPOL,67.5,A,0.105,0.0471744,1425.0,135.10387,7344.0,265.2994
207,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:39:11.760365.cam1.A_collapsed_diff.fits,95.0,725-50,IPOL,67.5,A,0.105,0.0471744,1245.0,316.335,13999.0,477.13525
569,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:44:12.470350.cam1.A_collapsed_diff.fits,95.0,750-50,IPOL,67.5,A,0.105,0.0471744,770.0,266.55524,14510.0,489.69012
786,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:51:04.418689.cam1.A_collapsed_diff.fits,95.0,775-50,IPOL,67.5,A,0.105,0.0471744,1418.0,139.82674,7058.0,261.4824
114,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:37:50.819186.cam1.A_collapsed_diff.fits,95.0,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[ 9879.5  8453.   1440.5 -1613. ],[349.98238297 397.1090399  414.58916381 161.03838298],[21591.5 28549.5 13095.   3637.5],[683.64429839 595.26496138 297.22459658 114.91989266]
832,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:20:41.143965.cam1.B_collapsed_diff.fits,95.0,Open,IPOL,67.5,B,0.105,0.0471744,-12123.0,354.5047,33502.0,1074.4109
186,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:27:11.197033.cam1.B_collapsed_diff.fits,95.0,625-50,IPOL,67.5,B,0.105,0.0471744,-760.0,64.43621,1797.0,79.65315
744,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:32:11.681603.cam1.B_collapsed_diff.fits,95.0,675-50,IPOL,67.5,B,0.105,0.0471744,-2734.0,194.96526,7476.0,260.63004
470,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:39:11.760365.cam1.B_collapsed_diff.fits,95.0,725-50,IPOL,67.5,B,0.105,0.0471744,-3285.0,240.1837,14009.0,475.20273
694,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:44:12.470350.cam1.B_collapsed_diff.fits,95.0,750-50,IPOL,67.5,B,0.105,0.0471744,-4715.0,214.51418,14494.0,484.4926
245,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:51:04.418689.cam1.B_collapsed_diff.fits,95.0,775-50,IPOL,67.5,B,0.105,0.0471744,-3371.0,146.50186,7305.0,256.3209
1025,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:37:50.819186.cam1.B_collapsed_diff.fits,95.0,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[-11424.5 -11124.5  -2117.     894.5],[307.46542238 365.12786524 172.48445039  88.68894889],[20980.  29380.5 13563.   3586.5],[696.52947268 735.3986455  336.29391651  87.37589657]
1086,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:21:31.294071.cam1.A_collapsed_diff.fits,107.5,Open,IPOL,67.5,A,0.105,0.0471744,22856.0,683.9841,34302.0,1085.0308
342,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:28:01.609888.cam1.A_collapsed_diff.fits,107.5,625-50,IPOL,67.5,A,0.105,0.0471744,960.5,66.77364,1770.0,76.63938
127,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:31:21.722156.cam1.A_collapsed_diff.fits,107.5,675-50,IPOL,67.5,A,0.105,0.0471744,4556.0,173.05281,7533.0,255.46214
416,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:40:02.291835.cam1.A_collapsed_diff.fits,107.5,725-50,IPOL,67.5,A,0.105,0.0471744,9758.0,339.87915,13983.0,412.8566
848,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:43:22.510935.cam1.A_collapsed_diff.fits,107.5,750-50,IPOL,67.5,A,0.105,0.0471744,10078.5,315.0866,15021.5,497.6429
1116,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:51:54.927262.cam1.A_collapsed_diff.fits,107.5,775-50,IPOL,67.5,A,0.105,0.0471744,5631.0,207.60165,8340.0,296.32953
608,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:38:52.349932.cam1.A_collapsed_diff.fits,107.5,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[20084.5 22145.   5749.  -1176.5],[659.12631876 404.63747373 362.44798316 140.19746283],[24276.  28360.5 13069.   3649. ],[717.98922977 548.66061497 280.69694215 108.98932745]
406,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:21:31.294071.cam1.B_collapsed_diff.fits,107.5,Open,IPOL,67.5,B,0.105,0.0471744,-27426.0,810.66583,35247.0,1119.9576
111,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:28:01.609888.cam1.B_collapsed_diff.fits,107.5,625-50,IPOL,67.5,B,0.105,0.0471744,-894.0,64.264175,1820.0,78.75654
692,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:31:21.722156.cam1.B_collapsed_diff.fits,107.5,675-50,IPOL,67.5,B,0.105,0.0471744,-5927.0,224.01083,7879.0,270.35587
647,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:40:02.291835.cam1.B_collapsed_diff.fits,107.5,725-50,IPOL,67.5,B,0.105,0.0471744,-12163.0,359.6831,14574.0,475.35886
854,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:43:22.510935.cam1.B_collapsed_diff.fits,107.5,750-50,IPOL,67.5,B,0.105,0.0471744,-13705.0,422.12115,15683.0,510.91925
636,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:51:54.927262.cam1.B_collapsed_diff.fits,107.5,775-50,IPOL,67.5,B,0.105,0.0471744,-7764.0,275.44672,8551.5,303.5546
445,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:38:52.349932.cam1.B_collapsed_diff.fits,107.5,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[-22029.  -25672.5  -7183.     396. ],[689.57837722 586.99398751 264.35066505 110.87000359],[23065.  30128.  13840.5  3816.5],[773.43537078 754.63913021 352.38841417  92.65709797]
363,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:22:26.974023.cam1.A_collapsed_diff.fits,120.0,Open,IPOL,67.5,A,0.105,0.0471744,19437.0,759.7602,34553.0,1077.5255
449,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:28:58.122753.cam1.A_collapsed_diff.fits,120.0,625-50,IPOL,67.5,A,0.105,0.0471744,668.0,99.14454,1796.0,75.42765
803,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:30:25.166800.cam1.A_collapsed_diff.fits,120.0,675-50,IPOL,67.5,A,0.105,0.0471744,5859.0,207.34679,7622.0,250.96666
666,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:40:58.734520.cam1.A_collapsed_diff.fits,120.0,725-50,IPOL,67.5,A,0.105,0.0471744,11457.0,400.34238,14237.0,457.66833
853,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:42:25.877548.cam1.A_collapsed_diff.fits,120.0,750-50,IPOL,67.5,A,0.105,0.0471744,12240.0,435.8782,15543.0,503.40808
662,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:52:49.931170.cam1.A_collapsed_diff.fits,120.0,775-50,IPOL,67.5,A,0.105,0.0471744,6672.0,271.03177,8740.0,316.47104
124,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:40:00.272519.cam1.A_collapsed_diff.fits,120.0,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[18146.5 18649.5  4172.5 -1210.5],[606.28512091 514.77632513 321.78599165 112.70348878],[24030.5 28677.  13338.5  3736. ],[773.91319401 568.11982638 299.64628723 116.71215628]
308,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:22:26.974023.cam1.B_collapsed_diff.fits,120.0,Open,IPOL,67.5,B,0.105,0.0471744,-25124.0,949.787,35463.0,1125.0376
1000,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:28:58.122753.cam1.B_collapsed_diff.fits,120.0,625-50,IPOL,67.5,B,0.105,0.0471744,-621.0,75.07274,1832.5,77.10955
890,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:30:25.166800.cam1.B_collapsed_diff.fits,120.0,675-50,IPOL,67.5,B,0.105,0.0471744,-6878.0,232.25679,8038.0,269.4803
219,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:40:58.734520.cam1.B_collapsed_diff.fits,120.0,725-50,IPOL,67.5,B,0.105,0.0471744,-14164.75,471.31088,14894.0,478.58496
83,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:42:25.877548.cam1.B_collapsed_diff.fits,120.0,750-50,IPOL,67.5,B,0.105,0.0471744,-14957.0,525.20917,16111.0,526.6068
750,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:52:49.931170.cam1.B_collapsed_diff.fits,120.0,775-50,IPOL,67.5,B,0.105,0.0471744,-8172.0,326.38397,8976.0,329.71527
769,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:40:00.272519.cam1.B_collapsed_diff.fits,120.0,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[-20111.5 -23619.5  -6903.5     99.5],[764.33961829 867.49247398 456.75464611 164.58377184],[23083.5 30174.  13872.   3890. ],[797.81263526 802.59377154 346.02294164 106.79081815]
29,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:22:42.133969.cam1.A_collapsed_diff.fits,132.5,Open,IPOL,67.5,A,0.105,0.0471744,-350.0,540.1503,34060.0,1045.1315
381,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:29:13.751819.cam1.A_collapsed_diff.fits,132.5,625-50,IPOL,67.5,A,0.105,0.0471744,-20.0,59.01195,1832.0,74.86077
799,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:30:08.951251.cam1.A_collapsed_diff.fits,132.5,675-50,IPOL,67.5,A,0.105,0.0471744,3683.0,178.46187,7767.0,228.13066
462,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:41:14.370714.cam1.A_collapsed_diff.fits,132.5,725-50,IPOL,67.5,A,0.105,0.0471744,5048.0,312.26764,14367.0,457.03647
44,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:42:09.764174.cam1.A_collapsed_diff.fits,132.5,750-50,IPOL,67.5,A,0.105,0.0471744,6170.0,348.58347,15237.0,495.6535
82,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:53:06.241722.cam1.A_collapsed_diff.fits,132.5,775-50,IPOL,67.5,A,0.105,0.0471744,3748.0,232.58743,8043.5,276.20044
984,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:40:19.625885.cam1.A_collapsed_diff.fits,132.5,Open,IPOL_MBI,67.5,A,0.105,0.0962496,[ 4855.  -692. -2452. -1577.],[272.62050204 537.79577755 235.50523861  92.59987795],[21321.5 29506.5 13857.   3871. ],[706.51137168 628.73121524 316.80111131 111.27763954]
1059,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:22:42.133969.cam1.B_collapsed_diff.fits,132.5,Open,IPOL,67.5,B,0.105,0.0471744,-6282.0,608.7803,34194.0,1059.6189
674,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:29:13.751819.cam1.B_collapsed_diff.fits,132.5,625-50,IPOL,67.5,B,0.105,0.0471744,23.0,59.21423,1834.0,74.98653
865,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:30:08.951251.cam1.B_collapsed_diff.fits,132.5,675-50,IPOL,67.5,B,0.105,0.0471744,-4255.0,182.43063,8044.0,264.00333
705,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:41:14.370714.cam1.B_collapsed_diff.fits,132.5,725-50,IPOL,67.5,B,0.105,0.0471744,-7686.0,382.04132,14722.0,475.97058
134,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:42:09.764174.cam1.B_collapsed_diff.fits,132.5,750-50,IPOL,67.5,B,0.105,0.0471744,-7595.0,387.34283,15551.5,518.301
34,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:53:06.241722.cam1.B_collapsed_diff.fits,132.5,775-50,IPOL,67.5,B,0.105,0.0471744,-4308.0,243.19006,8326.0,313.4269
1040,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:40:19.625885.cam1.B_collapsed_diff.fits,132.5,Open,IPOL_MBI,67.5,B,0.105,0.0962496,[-6678.  -5545.5 -1363.    182. ],[469.72963461 915.5174695  535.10973305 183.35720709],[21131.  29644.  13699.   3913.5],[727.02655347 658.05563123 297.78366235  96.95335089]
931,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:17:49.432718.cam1.A_collapsed_diff.fits,45.0,Open,IPOL,78.75,A,0.105,0.0471744,15999.0,833.35614,32329.0,1128.8893
628,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:24:17.667075.cam1.A_collapsed_diff.fits,45.0,625-50,IPOL,78.75,A,0.105,0.0471744,-231.0,70.904274,1693.0,78.3456
723,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:35:05.967582.cam1.A_collapsed_diff.fits,45.0,675-50,IPOL,78.75,A,0.105,0.0471744,3250.0,183.67896,7161.0,257.76425
490,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:36:20.048160.cam1.A_collapsed_diff.fits,45.0,725-50,IPOL,78.75,A,0.105,0.0471744,8581.0,401.7721,13210.0,473.77893
1062,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:47:06.851204.cam1.A_collapsed_diff.fits,45.0,750-50,IPOL,78.75,A,0.105,0.0471744,10229.0,462.3068,14504.0,498.31232
241,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:48:10.843364.cam1.A_collapsed_diff.fits,45.0,775-50,IPOL,78.75,A,0.105,0.0471744,5828.0,273.51404,8232.0,329.11795
496,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:34:17.976920.cam1.A_collapsed_diff.fits,45.0,Open,IPOL_MBI,78.75,A,0.105,0.0962496,[14411.5 13735.5  4193.5   138. ],[547.09917381 498.58637924 242.24989121  98.63225898],[22071.  27099.5 12660.5  3702. ],[779.53522217 619.35398934 318.07394779 109.33069017]
11,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:17:49.432718.cam1.B_collapsed_diff.fits,45.0,Open,IPOL,78.75,B,0.105,0.0471744,-23385.0,1138.4279,33231.25,1189.0996
393,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:24:17.667075.cam1.B_collapsed_diff.fits,45.0,625-50,IPOL,78.75,B,0.105,0.0471744,-21.0,66.86981,1689.0,79.06977
1020,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:35:05.967582.cam1.B_collapsed_diff.fits,45.0,675-50,IPOL,78.75,B,0.105,0.0471744,-4610.0,279.00037,7426.5,281.24588
697,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:36:20.048160.cam1.B_collapsed_diff.fits,45.0,725-50,IPOL,78.75,B,0.105,0.0471744,-11702.0,522.95557,13963.0,501.3106
642,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:47:06.851204.cam1.B_collapsed_diff.fits,45.0,750-50,IPOL,78.75,B,0.105,0.0471744,-12610.0,542.63354,15134.0,549.0918
845,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:48:10.843364.cam1.B_collapsed_diff.fits,45.0,775-50,IPOL,78.75,B,0.105,0.0471744,-7078.5,324.9814,8430.5,343.1514
675,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:34:17.976920.cam1.B_collapsed_diff.fits,45.0,Open,IPOL_MBI,78.75,B,0.105,0.0962496,[-16497.5 -20509.5  -8164.   -1473.5],[715.55126199 997.45067921 494.59041207 172.35260582],[21129.  28115.5 12967.   3568.5],[776.74551411 782.65710193 354.23979917 116.72590418]
785,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:17:56.392257.cam1.A_collapsed_diff.fits,57.5,Open,IPOL,78.75,A,0.105,0.0471744,-6076.0,448.4136,31659.0,1134.0593
332,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:24:25.103777.cam1.A_collapsed_diff.fits,57.5,625-50,IPOL,78.75,A,0.105,0.0471744,-360.0,86.60528,1711.0,80.44873
85,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:34:58.625721.cam1.A_collapsed_diff.fits,57.5,675-50,IPOL,78.75,A,0.105,0.0471744,2345.0,154.24358,7070.0,270.51538
